clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],workload level
1527823832,143496,100256,2,204,937,0.1500,0.0600,0.1300,2842,95.9886,0.0000,0.4700,0.0168,0.2182,0.0000,1.3595,1.9134,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2371,79680208896,7381643264,408983552,87.2071,494512128,59996160,90.2371,79680208896,7381635072,68227366912,90.2371,79680208896,7381643264,68227366912,90.2371,79680208896,7381643264,7681912832,8371621888,274088,86984,2,232,751,0.0700,0.2500,0.2600,1896,95.8557,0.0000,0.2685,0.0000,0.2852,0.0000,1.3259,2.2155,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0537,79680208896,6764183552,408983552,87.2071,494512128,59996160,91.0537,79680208896,6764191744,68844826624,91.0537,79680208896,6764183552,68844826624,91.0537,79680208896,6764183552,7609110528,8371621888,57208,46536,2,214,728,0.4300,2.1900,2.1200,1812,95.4416,0.0000,0.3186,0.0168,0.2682,0.0000,1.7938,2.1294,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0237,79680208896,6786916352,408983552,87.2071,494512128,59996160,91.0237,79680208896,6786924544,68822093824,91.0237,79680208896,6786916352,68822085632,91.0237,79680208896,6786924544,7429382144,8371621888,1.5
1527823837,184648,89296,2,204,832,0.1300,0.0600,0.1200,2578,95.9866,0.0000,0.4533,0.0168,0.2685,0.0000,1.2762,1.9644,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2371,79680208896,7381651456,408983552,87.2071,494512128,59996160,90.2371,79680208896,7381651456,68227358720,90.2371,79680208896,7381651456,68227358720,90.2371,79680208896,7381651456,7682682880,8371621888,239920,75480,2,232,715,0.0700,0.2400,0.2500,1732,95.7718,0.0000,0.2684,0.0000,0.3020,0.0000,1.3427,2.2983,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0537,79680208896,6764199936,408983552,87.2071,494512128,59996160,91.0537,79680208896,6764208128,68844810240,91.0537,79680208896,6764199936,68844818432,91.0537,79680208896,6764191744,7610007552,8371621888,58936,55624,2,214,770,0.4000,2.1700,2.0800,2281,95.4896,0.0000,0.3353,0.0168,0.2515,0.0000,1.7947,2.0956,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0237,79680208896,6786924544,408983552,87.2071,494512128,59996160,91.0236,79680208896,6786932736,68822085632,91.0237,79680208896,6786924544,68822077440,91.0236,79680208896,6786932736,7429484544,8371621888,1.5
1527823842,124144,74136,2,204,879,0.1200,0.0600,0.1200,2558,96.0047,0.0000,0.4198,0.0168,0.2686,0.0000,1.2922,2.0151,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2371,79680208896,7381667840,408983552,87.2071,494512128,59996160,90.2371,79680208896,7381659648,68227350528,90.2371,79680208896,7381659648,68227350528,90.2371,79680208896,7381659648,7682768896,8371621888,231264,105312,2,232,700,0.0600,0.2400,0.2500,1858,95.7893,0.0000,0.3188,0.0000,0.3020,0.0000,1.3253,2.3158,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0537,79680208896,6764208128,408983552,87.2071,494512128,59996160,91.0537,79680208896,6764216320,68844802048,91.0537,79680208896,6764208128,68844802048,91.0537,79680208896,6764208128,7609892864,8371621888,107064,46680,2,214,770,0.3600,2.1600,2.0500,1758,95.4416,0.0000,0.3185,0.0168,0.2514,0.0000,1.8270,2.0956,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0236,79680208896,6786940928,408983552,87.2071,494512128,59996160,91.0236,79680208896,6786940928,68822077440,91.0236,79680208896,6786932736,68822056960,91.0236,79680208896,6786953216,7429779456,8371621888,1.5
1527823847,190536,106632,2,204,846,0.1100,0.0600,0.1200,2479,95.8759,0.0000,0.4195,0.0168,0.3019,0.0000,1.3581,2.0470,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2370,79680208896,7381676032,408983552,87.2071,494512128,59996160,90.2371,79680208896,7381667840,68227342336,90.2371,79680208896,7381667840,68227342336,90.2371,79680208896,7381667840,7682834432,8371621888,239592,76320,2,232,737,0.0600,0.2400,0.2400,1696,95.7739,0.0000,0.2850,0.0000,0.3185,0.0000,1.3751,2.2971,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0537,79680208896,6764224512,408983552,87.2071,494512128,59996160,91.0537,79680208896,6764232704,68844785664,91.0537,79680208896,6764224512,68844793856,91.0537,79680208896,6764216320,7609708544,8371621888,55496,81784,4,214,717,0.3300,2.1500,2.0100,2243,95.5757,0.0000,0.3186,0.0168,0.2514,0.0000,1.7594,2.1127,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0236,79680208896,6786953216,408983552,87.2071,494512128,59996160,91.0236,79680208896,6786961408,68822056960,91.0236,79680208896,6786953216,68822048768,91.0236,79680208896,6786961408,7430283264,8371621888,1.5
1527823852,126888,75088,3,204,886,0.1000,0.0600,0.1100,2485,95.8592,0.0000,0.4192,0.0168,0.2850,0.0000,1.4080,2.0456,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2370,79680208896,7381684224,408983552,87.2071,494512128,59996160,90.2370,79680208896,7381676032,68227325952,90.2370,79680208896,7381684224,68227325952,90.2370,79680208896,7381684224,7682715648,8371621888,231536,75696,2,232,701,0.0500,0.2400,0.2400,1822,95.7236,0.0000,0.2347,0.0000,0.3186,0.0000,1.3584,2.3474,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0537,79680208896,6764232704,408983552,87.2071,494512128,59996160,91.0537,79680208896,6764244992,68844777472,91.0537,79680208896,6764232704,68844777472,91.0537,79680208896,6764232704,7609921536,8371621888,106336,48952,4,214,713,0.3100,2.1400,1.9800,2052,95.5284,0.0000,0.2681,0.0168,0.2680,0.0000,1.7755,2.1113,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0236,79680208896,6786965504,408983552,87.2071,494512128,59996160,91.0236,79680208896,6786973696,68822048768,91.0236,79680208896,6786961408,68822036480,91.0236,79680208896,6786973696,7430586368,8371621888,1.5
1527823857,192400,79704,2,204,915,0.1000,0.0600,0.1100,2662,95.9444,0.0000,0.4361,0.0168,0.2516,0.0000,1.4578,1.8786,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2370,79680208896,7381692416,408983552,87.2071,494512128,59996160,90.2370,79680208896,7381692416,68227317760,90.2370,79680208896,7381692416,68227317760,90.2370,79680208896,7381692416,7682859008,8371621888,246800,121280,2,232,824,0.0500,0.2400,0.2400,1925,95.5742,0.0000,0.2682,0.0168,0.3185,0.0000,1.3577,2.2967,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0536,79680208896,6764253184,408983552,87.2071,494512128,59996160,91.0536,79680208896,6764253184,68844756992,91.0536,79680208896,6764253184,68844765184,91.0537,79680208896,6764244992,7609880576,8371621888,56232,53560,2,214,774,0.2800,2.1300,1.9500,2120,95.5116,0.0000,0.2680,0.0167,0.2847,0.0000,1.7412,2.1437,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0236,79680208896,6786973696,408983552,87.2071,494512128,59996160,91.0236,79680208896,6786981888,68822036480,91.0236,79680208896,6786973696,68822028288,91.0236,79680208896,6786981888,7430692864,8371621888,1.5
1527823862,147240,110080,2,204,879,0.0900,0.0600,0.1100,2507,95.9940,0.0000,0.4357,0.0168,0.2849,0.0000,1.4415,1.8767,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2370,79680208896,7381712896,408983552,87.2071,494512128,59996160,90.2370,79680208896,7381704704,68227305472,90.2370,79680208896,7381704704,68227305472,90.2370,79680208896,7381704704,7682744320,8371621888,232032,71840,5,232,731,0.1200,0.2400,0.2500,1696,95.5421,0.0000,0.2682,0.0168,0.3184,0.0000,1.3749,2.4640,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0536,79680208896,6764261376,408983552,87.2071,494512128,59996160,91.0536,79680208896,6764261376,68844748800,91.0536,79680208896,6764261376,68844756992,91.0536,79680208896,6764253184,7608422400,8371621888,111032,80240,4,214,770,0.2600,2.1200,1.8800,1928,95.5291,0.0000,0.2678,0.0167,0.3012,0.0000,1.7236,2.1928,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0236,79680208896,6786990080,408983552,87.2071,494512128,59996160,91.0236,79680208896,6786990080,68822028288,91.0236,79680208896,6786981888,68822020096,91.0236,79680208896,6786990080,7430799360,8371621888,1.5
1527823867,187088,548504,5,204,882,0.0800,0.0600,0.1100,2678,95.9450,0.0000,0.4525,0.0168,0.2681,0.0000,1.4413,1.8267,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2370,79680208896,7381721088,408983552,87.2071,494512128,59996160,90.2370,79680208896,7381712896,68227289088,90.2370,79680208896,7381721088,68227297280,90.2370,79680208896,7381712896,7682879488,8371621888,243288,555400,2,232,699,0.1100,0.2400,0.2400,1787,95.6062,0.0000,0.2849,0.0168,0.3353,0.0000,1.4240,2.4137,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0536,79680208896,6764269568,408983552,87.2071,494512128,59996160,91.0536,79680208896,6764277760,68844740608,91.0536,79680208896,6764269568,68844740608,91.0536,79680208896,6764269568,7608438784,8371621888,106560,535160,2,214,765,0.2400,2.1000,1.8500,2333,95.5321,0.0000,0.2510,0.0000,0.2679,0.0000,1.6895,2.2092,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0236,79680208896,6786998272,408983552,87.2071,494512128,59996160,91.0236,79680208896,6786998272,68822011904,91.0236,79680208896,6786998272,68822003712,91.0235,79680208896,6787006464,7430848512,8371621888,1.5
1527823872,150208,79104,3,204,902,0.0700,0.0600,0.1100,2455,95.9296,0.0000,0.4523,0.0168,0.2680,0.0000,1.4745,1.8596,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2370,79680208896,7381737472,408983552,87.2071,494512128,59996160,90.2370,79680208896,7381721088,68227280896,90.2370,79680208896,7381729280,68227280896,90.2370,79680208896,7381729280,7682891776,8371621888,269592,109776,2,232,716,0.2700,0.2500,0.2700,1744,95.5909,0.0000,0.2683,0.0168,0.3186,0.0000,1.3922,2.3814,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0536,79680208896,6764281856,408983552,87.2071,494512128,59996160,91.0536,79680208896,6764290048,68844728320,91.0536,79680208896,6764281856,68844728320,91.0536,79680208896,6764281856,7608451072,8371621888,58976,76392,2,214,783,0.2200,2.0900,1.8200,2132,95.5009,0.0000,0.2509,0.0000,0.2509,0.0000,1.6722,2.3081,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0235,79680208896,6787006464,408983552,87.2071,494512128,59996160,91.0235,79680208896,6787014656,68822003712,91.0235,79680208896,6787006464,68821995520,91.0235,79680208896,6787014656,7430983680,8371621888,1.5
1527823877,184312,105488,3,204,886,0.0700,0.0600,0.1000,2477,96.0456,0.0000,0.3855,0.0168,0.2346,0.0000,1.4415,1.8103,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2370,79680208896,7381737472,408983552,87.2071,494512128,59996160,90.2370,79680208896,7381737472,68227272704,90.2370,79680208896,7381737472,68227272704,90.2370,79680208896,7381737472,7682781184,8371621888,200168,70472,4,232,673,0.2400,0.2500,0.2700,1707,95.6405,0.0000,0.2347,0.0168,0.3185,0.0000,1.3915,2.3638,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0536,79680208896,6764298240,408983552,87.2071,494512128,59996160,91.0536,79680208896,6764306432,68844711936,91.0536,79680208896,6764298240,68844720128,91.0536,79680208896,6764290048,7608340480,8371621888,110624,65416,2,214,751,0.2000,2.0800,1.7900,1894,95.4834,0.0000,0.2509,0.0000,0.2342,0.0000,1.6895,2.3415,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0235,79680208896,6787022848,408983552,87.2071,494512128,59996160,91.0235,79680208896,6787022848,68821995520,91.0235,79680208896,6787014656,68821987328,91.0235,79680208896,6787022848,7431028736,8371621888,1.5
1527823882,132248,76760,2,204,846,0.0600,0.0600,0.1000,2412,96.0952,0.0000,0.3689,0.0168,0.2347,0.0000,1.4245,1.8444,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2369,79680208896,7381753856,408983552,87.2071,494512128,59996160,90.2369,79680208896,7381745664,68227264512,90.2369,79680208896,7381745664,68227264512,90.2369,79680208896,7381745664,7682850816,8371621888,281824,89944,2,232,762,0.2200,0.2500,0.2600,1823,95.7076,0.0000,0.2347,0.0168,0.3519,0.0000,1.4085,2.3139,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0536,79680208896,6764306432,408983552,87.2071,494512128,59996160,91.0536,79680208896,6764306432,68844703744,91.0536,79680208896,6764306432,68844703744,91.0536,79680208896,6764306432,7608283136,8371621888,60968,55016,4,214,727,0.1800,2.0700,1.7900,2006,95.5991,0.0000,0.2676,0.0000,0.2509,0.0000,1.6728,2.2583,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0235,79680208896,6787022848,408983552,87.2071,494512128,59996160,91.0235,79680208896,6787031040,68821987328,91.0235,79680208896,6787022848,68821979136,91.0235,79680208896,6787031040,7431131136,8371621888,1.5
1527823887,207840,89296,2,204,892,0.0600,0.0600,0.1000,2476,96.1287,0.0000,0.3521,0.0168,0.2179,0.0000,1.4080,1.8779,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2369,79680208896,7381762048,408983552,87.2071,494512128,59996160,90.2369,79680208896,7381753856,68227248128,90.2369,79680208896,7381753856,68227256320,90.2369,79680208896,7381753856,7682797568,8371621888,254120,109600,2,232,722,0.2100,0.2500,0.2600,1717,95.6595,0.0000,0.2179,0.0168,0.3018,0.0000,1.3915,2.3135,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0536,79680208896,6764314624,408983552,87.2071,494512128,59996160,91.0535,79680208896,6764322816,68844695552,91.0536,79680208896,6764314624,68844695552,91.0536,79680208896,6764314624,7608229888,8371621888,70808,55360,6,214,778,0.1700,2.0600,1.7600,2067,95.5321,0.0000,0.2175,0.0000,0.2343,0.0000,1.7236,2.2590,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0235,79680208896,6787031040,408983552,87.2071,494512128,59996160,91.0235,79680208896,6787043328,68821979136,91.0235,79680208896,6787031040,68821966848,91.0235,79680208896,6787043328,7431139328,8371621888,1.5
1527823892,122304,97864,6,204,899,0.0500,0.0600,0.1000,2634,96.0958,0.0000,0.3184,0.0168,0.2514,0.0000,1.4245,1.8770,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2369,79680208896,7381770240,408983552,87.2071,494512128,59996160,90.2369,79680208896,7381762048,68227239936,90.2369,79680208896,7381770240,68227248128,90.2369,79680208896,7381762048,7682678784,8371621888,224104,72136,2,232,670,0.1900,0.2500,0.2500,1749,95.7586,0.0000,0.2516,0.0168,0.2851,0.0000,1.4420,2.2643,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0535,79680208896,6764322816,408983552,87.2071,494512128,59996160,91.0535,79680208896,6764331008,68844687360,91.0535,79680208896,6764322816,68844687360,91.0535,79680208896,6764322816,7608238080,8371621888,109416,75784,5,214,736,0.1600,2.0500,1.7300,1979,95.5139,0.0000,0.2678,0.0000,0.2511,0.0000,1.6736,2.3264,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0235,79680208896,6787051520,408983552,87.2071,494512128,59996160,91.0235,79680208896,6787051520,68821958656,91.0235,79680208896,6787051520,68821950464,91.0235,79680208896,6787059712,7431446528,8371621888,1.5
1527823897,199512,83816,2,204,912,0.0500,0.0600,0.1000,2673,96.1133,0.0000,0.3351,0.0168,0.2346,0.0000,1.4740,1.8764,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2369,79680208896,7381778432,408983552,87.2071,494512128,59996160,90.2369,79680208896,7381778432,68227231744,90.2369,79680208896,7381778432,68227231744,90.2369,79680208896,7381778432,7682813952,8371621888,242576,68840,2,232,717,0.1700,0.2400,0.2500,1656,95.7914,0.0000,0.2516,0.0168,0.2851,0.0000,1.4925,2.1801,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0535,79680208896,6764339200,408983552,87.2071,494512128,59996160,91.0535,79680208896,6764347392,68844670976,91.0535,79680208896,6764339200,68844670976,91.0535,79680208896,6764339200,7608254464,8371621888,59336,56680,2,214,747,0.1400,2.0400,1.7000,2230,95.4660,0.0000,0.2678,0.0000,0.2510,0.0000,1.6895,2.3431,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0235,79680208896,6787059712,408983552,87.2071,494512128,59996160,91.0235,79680208896,6787067904,68821950464,91.0235,79680208896,6787059712,68821942272,91.0235,79680208896,6787067904,7431098368,8371621888,1.5
1527823902,117488,68768,3,204,849,0.1200,0.0600,0.1100,2394,96.1622,0.0000,0.3350,0.0168,0.2513,0.0000,1.4250,1.7920,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2369,79680208896,7381798912,408983552,87.2071,494512128,59996160,90.2369,79680208896,7381786624,68227223552,90.2369,79680208896,7381786624,68227223552,90.2369,79680208896,7381786624,7682695168,8371621888,224536,102896,2,232,700,0.1600,0.2400,0.2500,1863,95.7746,0.0000,0.2179,0.0168,0.3019,0.0000,1.4758,2.2297,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0535,79680208896,6764347392,408983552,87.2071,494512128,59996160,91.0535,79680208896,6764355584,68844662784,91.0535,79680208896,6764347392,68844662784,91.0535,79680208896,6764347392,7608127488,8371621888,103448,49088,4,214,768,0.1300,2.0200,1.6700,1929,95.5314,0.0000,0.2844,0.0000,0.2343,0.0000,1.6404,2.3423,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0235,79680208896,6787076096,408983552,87.2071,494512128,59996160,91.0235,79680208896,6787076096,68821942272,91.0235,79680208896,6787067904,68821925888,91.0234,79680208896,6787084288,7431213056,8371621888,1.5
1527823907,198576,110464,5,204,893,0.1100,0.0600,0.1100,2512,96.2087,0.0000,0.3521,0.0168,0.2516,0.0000,1.3924,1.7606,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2369,79680208896,7381807104,408983552,87.2071,494512128,59996160,90.2369,79680208896,7381798912,68227211264,90.2369,79680208896,7381798912,68227211264,90.2369,79680208896,7381798912,7682715648,8371621888,239136,77000,2,232,717,0.1500,0.2400,0.2400,1787,95.8718,0.0000,0.2517,0.0168,0.2853,0.0000,1.3931,2.1984,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0535,79680208896,6764367872,408983552,87.2071,494512128,59996160,91.0535,79680208896,6764376064,68844642304,91.0535,79680208896,6764367872,68844642304,91.0535,79680208896,6764367872,7608061952,8371621888,60400,78760,4,214,716,0.1200,2.0100,1.6400,1892,95.5786,0.0000,0.2846,0.0000,0.2177,0.0000,1.7083,2.3100,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0234,79680208896,6787084288,408983552,87.2071,494512128,59996160,91.0234,79680208896,6787084288,68821925888,91.0234,79680208896,6787084288,68821917696,91.0234,79680208896,6787092480,7431356416,8371621888,1.5
1527823912,112024,70400,2,204,862,0.1000,0.0600,0.1100,2547,96.3237,0.0000,0.3523,0.0168,0.2517,0.0000,1.3591,1.7617,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2369,79680208896,7381815296,408983552,87.2071,494512128,59996160,90.2369,79680208896,7381807104,68227194880,90.2369,79680208896,7381815296,68227203072,90.2369,79680208896,7381807104,7682596864,8371621888,226272,73512,2,232,708,0.1300,0.2400,0.2400,1766,95.9047,0.0000,0.2518,0.0168,0.3020,0.0000,1.4096,2.0987,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,91.0535,79680208896,6764376064,408983552,87.2071,494512128,59996160,91.0535,79680208896,6764384256,68844634112,91.0535,79680208896,6764376064,68844634112,91.0535,79680208896,6764376064,7607906304,8371621888,103528,47720,3,214,720,0.1100,2.0000,1.6200,2119,95.5779,0.0000,0.2847,0.0000,0.2010,0.0000,1.6915,2.2442,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,91.0234,79680208896,6787092480,408983552,87.2071,494512128,59996160,91.0234,79680208896,6787104768,68821917696,91.0234,79680208896,6787092480,68821905408,91.0234,79680208896,6787104768,7431380992,8371621888,1.5
