clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],sla level
1527832787,60688,555456,4,202,700,0.5600,11.4800,1.6800,1677,96.2858,0.0000,0.3013,0.0000,0.1339,0.0000,1.3887,1.6569,4098506752,95.4272,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2254,79680208896,7390449664,408983552,87.2071,494512128,59996160,90.2254,79680208896,7390441472,68218560512,90.2254,79680208896,7390425088,68218568704,90.2254,79680208896,7390441472,8023490560,8371621888,1929624,1605640,3,237,1656,1.2300,5.9700,1.0500,3660,0.0000,0.0000,0.0000,0.0167,2.9995,0.0000,3.2151,93.8354,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7869,79680208896,6965956608,408983552,87.2071,494512128,59996160,90.7868,79680208896,6965997568,68643074048,90.7869,79680208896,6965936128,68643094528,90.7869,79680208896,6965915648,7583272960,8371621888,2840288,3546392,2,215,2431,0.2500,1.4000,0.6700,3933,78.7008,0.0000,0.4479,0.0166,5.0622,0.0000,3.4913,12.5249,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9648,79680208896,6831448064,408983552,87.2071,494512128,59996160,90.9648,79680208896,6831456256,68777562112,90.9648,79680208896,6831448064,68777553920,90.9648,79680208896,6831456256,7107522560,8371621888,2
1527832792,129280,67224,2,202,634,0.5100,11.4500,1.6600,1622,96.4184,0.0000,0.5187,0.0000,0.1338,0.0000,1.4056,1.6396,4098564096,95.4272,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2254,79680208896,7390457856,408983552,87.2071,494512128,59996160,90.2254,79680208896,7390449664,68218552320,90.2254,79680208896,7390449664,68218560512,90.2254,79680208896,7390449664,8023953408,8371621888,1952232,1642432,5,237,1559,1.2200,5.9500,1.0500,3567,0.0000,0.0000,0.0000,0.0167,2.9823,0.0000,3.2989,93.7333,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7867,79680208896,6966059008,408983552,87.2071,494512128,59996160,90.7867,79680208896,6966108160,68642967552,90.7868,79680208896,6966042624,68642988032,90.7868,79680208896,6966022144,7583363072,8371621888,2871072,3583104,3,215,2422,0.2300,1.3900,0.6600,4351,78.6891,0.0000,0.4322,0.0166,5.1844,0.0000,3.5114,12.3504,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9647,79680208896,6831464448,408983552,87.2071,494512128,59996160,90.9647,79680208896,6831464448,68777553920,90.9648,79680208896,6831456256,68777545728,90.9647,79680208896,6831464448,7107530752,8371621888,2
1527832797,57880,50536,4,202,696,0.9500,11.3900,1.7300,1707,96.3700,0.0000,0.5352,0.0000,0.1338,0.0000,1.4381,1.5220,4098564096,95.4272,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2254,79680208896,7390466048,408983552,87.2071,494512128,59996160,90.2254,79680208896,7390457856,68218544128,90.2254,79680208896,7390457856,68218552320,90.2254,79680208896,7390457856,8023461888,8371621888,1929040,1605984,4,237,1655,1.2000,5.9200,1.0500,3728,0.0000,0.0000,0.0000,0.0167,2.9333,0.0000,3.3328,93.5844,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7866,79680208896,6966169600,408983552,87.2071,494512128,59996160,90.7865,79680208896,6966214656,68642856960,90.7866,79680208896,6966153216,68642885632,90.7866,79680208896,6966124544,7583072256,8371621888,2842896,3553088,4,215,2417,0.2100,1.3900,0.6500,4122,78.7496,0.0000,0.4491,0.0166,5.1721,0.0000,3.4070,12.2422,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9647,79680208896,6831464448,408983552,87.2071,494512128,59996160,90.9647,79680208896,6831480832,68777545728,90.9647,79680208896,6831464448,68777525248,90.9647,79680208896,6831484928,7107543040,8371621888,2
1527832802,108984,59448,2,202,681,0.8700,11.3300,1.7000,1792,96.3539,0.0000,0.5685,0.0000,0.1505,0.0000,1.4044,1.5549,4098564096,95.4272,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2254,79680208896,7390474240,408983552,87.2071,494512128,59996160,90.2254,79680208896,7390466048,68218535936,90.2254,79680208896,7390466048,68218535936,90.2254,79680208896,7390474240,8023556096,8371621888,1948704,1610232,4,237,1591,1.1700,5.8900,1.0500,3626,0.0000,0.0000,0.0000,0.0167,3.0000,0.0000,3.4322,93.5677,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7864,79680208896,6966276096,408983552,87.2071,494512128,59996160,90.7864,79680208896,6966325248,68642750464,90.7865,79680208896,6966259712,68642770944,90.7865,79680208896,6966239232,7583195136,8371621888,2885272,3559128,2,215,2505,0.1900,1.3800,0.6400,3988,78.8196,0.0000,0.4491,0.0166,5.1423,0.0000,3.3915,12.2255,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9647,79680208896,6831493120,408983552,87.2071,494512128,59996160,90.9647,79680208896,6831493120,68777517056,90.9647,79680208896,6831493120,68777517056,90.9647,79680208896,6831493120,7107608576,8371621888,2
1527832807,62024,77192,2,202,701,0.8000,11.2700,1.6700,1702,96.2554,0.0000,0.5517,0.0000,0.1672,0.0000,1.3875,1.5382,4098564096,95.4274,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2254,79680208896,7390482432,408983552,87.2071,494512128,59996160,90.2254,79680208896,7390482432,68218527744,90.2254,79680208896,7390474240,68218527744,90.2254,79680208896,7390482432,8023494656,8371621888,1930136,2128624,4,237,1673,1.1500,5.8700,1.0500,3659,0.0000,0.0000,0.0000,0.0167,2.9833,0.0000,3.4333,93.5521,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7863,79680208896,6966390784,408983552,87.2071,494512128,59996160,90.7863,79680208896,6966411264,68642639872,90.7863,79680208896,6966370304,68642668544,90.7864,79680208896,6966341632,7583744000,8371621888,2838960,4064136,2,215,2430,0.1800,1.3800,0.6300,4266,78.6888,0.0000,0.3658,0.0166,5.2658,0.0000,3.3029,12.1716,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9647,79680208896,6831501312,408983552,87.2071,494512128,59996160,90.9647,79680208896,6831509504,68777517056,90.9647,79680208896,6831493120,68777500672,90.9647,79680208896,6831509504,7107780608,8371621888,2
1527832812,108208,57104,2,202,662,0.7400,11.2000,1.6400,1646,96.2406,0.0000,0.5848,0.0000,0.1838,0.0000,1.4374,1.5706,4098568192,95.4274,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2254,79680208896,7390490624,408983552,87.2071,494512128,59996160,90.2254,79680208896,7390490624,68218519552,90.2254,79680208896,7390482432,68218519552,90.2254,79680208896,7390490624,8023519232,8371621888,1980968,1620472,3,237,1585,1.1500,5.8400,1.0500,3695,0.0000,0.0000,0.0000,0.0167,2.9990,0.0000,3.4322,93.5677,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7862,79680208896,6966476800,408983552,87.2071,494512128,59996160,90.7861,79680208896,6966513664,68642562048,90.7862,79680208896,6966448128,68642582528,90.7862,79680208896,6966427648,7583727616,8371621888,2912352,3560784,4,215,2601,0.2400,1.3700,0.6300,4038,78.5050,0.0000,0.3488,0.0166,5.3103,0.0000,3.3029,12.3401,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9647,79680208896,6831521792,408983552,87.2071,494512128,59996160,90.9647,79680208896,6831521792,68777500672,90.9647,79680208896,6831509504,68777488384,90.9647,79680208896,6831521792,7107690496,8371621888,2
1527832817,57376,50936,5,202,691,0.6800,11.1400,1.6200,1646,96.2072,0.0000,0.5683,0.0000,0.1838,0.0000,1.4028,1.5878,4098572288,95.4274,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2254,79680208896,7390507008,408983552,87.2071,494512128,59996160,90.2254,79680208896,7390498816,68218511360,90.2254,79680208896,7390490624,68218511360,90.2254,79680208896,7390498816,8023527424,8371621888,1900744,1599440,3,237,1625,1.1400,5.8100,1.0500,3592,0.0000,0.0000,0.0000,0.0167,2.9828,0.0000,3.4661,93.5355,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7861,79680208896,6966575104,408983552,87.2071,494512128,59996160,90.7860,79680208896,6966624256,68642451456,90.7861,79680208896,6966558720,68642471936,90.7861,79680208896,6966538240,7583850496,8371621888,2829432,3544608,2,215,2356,0.2200,1.3600,0.6200,4514,78.3524,0.0000,0.4145,0.0000,5.2893,0.0000,3.3311,12.6160,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9647,79680208896,6831521792,408983552,87.2071,494512128,59996160,90.9647,79680208896,6831529984,68777488384,90.9647,79680208896,6831521792,68777480192,90.9647,79680208896,6831529984,7107702784,8371621888,2
1527832822,109072,82552,2,202,634,0.6300,11.0800,1.5900,1559,95.9753,0.0000,0.7515,0.0000,0.2004,0.0000,1.3694,1.6700,4098572288,95.4274,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2254,79680208896,7390515200,408983552,87.2071,494512128,59996160,90.2254,79680208896,7390507008,68218494976,90.2254,79680208896,7390498816,68218503168,90.2254,79680208896,7390507008,8023429120,8371621888,1992808,1650000,3,237,1596,1.1300,5.7900,1.0500,3546,0.0000,0.0000,0.0000,0.0000,2.9823,0.0000,3.4161,93.6000,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7859,79680208896,6966685696,408983552,87.2071,494512128,59996160,90.7859,79680208896,6966722560,68642349056,90.7859,79680208896,6966661120,68642369536,90.7860,79680208896,6966640640,7583838208,8371621888,2890440,3592008,2,215,2481,0.2000,1.3500,0.6100,4125,78.3488,0.0000,0.4142,0.0000,5.3355,0.0000,3.3648,12.6077,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9647,79680208896,6831538176,408983552,87.2071,494512128,59996160,90.9646,79680208896,6831542272,68777472000,90.9647,79680208896,6831538176,68777467904,90.9646,79680208896,6831542272,7107715072,8371621888,2
1527832827,58696,51928,5,202,710,0.5800,11.0200,1.5600,1723,95.9419,0.0000,0.7681,0.0000,0.2171,0.0000,1.3193,1.7031,4098572288,95.4274,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2253,79680208896,7390535680,408983552,87.2071,494512128,59996160,90.2253,79680208896,7390523392,68218486784,90.2253,79680208896,7390515200,68218486784,90.2253,79680208896,7390523392,8023396352,8371621888,1888376,1599192,5,237,1635,1.1200,5.7600,1.0500,3700,0.0000,0.0000,0.0000,0.0000,2.9495,0.0000,3.4500,93.6500,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7858,79680208896,6966788096,408983552,87.2071,494512128,59996160,90.7857,79680208896,6966824960,68642238464,90.7858,79680208896,6966771712,68642258944,90.7858,79680208896,6966751232,7583834112,8371621888,2838888,3558192,2,215,2446,0.1900,1.3500,0.6000,4149,78.1348,0.0000,0.3975,0.0000,5.4829,0.0000,3.3620,12.6035,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9646,79680208896,6831550464,408983552,87.2071,494512128,59996160,90.9646,79680208896,6831550464,68777467904,90.9646,79680208896,6831542272,68777451520,90.9646,79680208896,6831558656,7107502080,8371621888,2
1527832832,109128,93264,4,202,587,0.5300,10.9600,1.5400,1630,95.9259,0.0000,0.7682,0.0000,0.2004,0.0000,1.3024,1.7535,4098572288,95.4274,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2253,79680208896,7390543872,408983552,87.2071,494512128,59996160,90.2253,79680208896,7390535680,68218474496,90.2253,79680208896,7390523392,68218474496,90.2253,79680208896,7390535680,8023482368,8371621888,1989936,1620560,3,237,1600,1.1100,5.7300,1.0400,3462,0.0000,0.0000,0.0000,0.0000,3.0328,0.0000,3.3994,93.5833,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7856,79680208896,6966890496,408983552,87.2071,494512128,59996160,90.7856,79680208896,6966935552,68642140160,90.7857,79680208896,6966874112,68642156544,90.7857,79680208896,6966853632,7583617024,8371621888,2895192,3579488,6,215,2456,0.1700,1.3400,0.5900,4308,78.0205,0.0000,0.3974,0.0000,5.4774,0.0000,3.4448,12.6180,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9646,79680208896,6831558656,408983552,87.2071,494512128,59996160,90.9646,79680208896,6831570944,68777451520,90.9646,79680208896,6831558656,68777439232,90.9646,79680208896,6831570944,7107641344,8371621888,2
1527832837,54168,48888,4,202,718,0.4900,10.9100,1.5100,1670,95.8744,0.0000,0.8518,0.0000,0.2338,0.0000,1.2861,1.7705,4098572288,95.4274,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2253,79680208896,7390552064,408983552,87.2071,494512128,59996160,90.2253,79680208896,7390543872,68218458112,90.2253,79680208896,7390535680,68218466304,90.2253,79680208896,7390543872,8023490560,8371621888,1890008,1628864,6,237,1598,1.1000,5.7100,1.0400,3659,0.0000,0.0000,0.0000,0.0000,3.1167,0.0000,3.3333,93.5844,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7855,79680208896,6967009280,408983552,87.2071,494512128,59996160,90.7854,79680208896,6967046144,68642033664,90.7855,79680208896,6966976512,68642050048,90.7855,79680208896,6966960128,7583604736,8371621888,2831608,3572336,3,215,2356,0.1600,1.3300,0.5800,4063,78.2731,0.0000,0.3315,0.0000,5.2701,0.0000,3.3997,12.6140,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9646,79680208896,6831570944,408983552,87.2071,494512128,59996160,90.9646,79680208896,6831579136,68777439232,90.9646,79680208896,6831570944,68777431040,90.9646,79680208896,6831579136,7107624960,8371621888,2
1527832842,128920,65936,2,202,643,0.4500,10.8500,1.4800,1654,95.8431,0.0000,0.8684,0.0000,0.2337,0.0000,1.3356,1.7535,4098572288,95.4275,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2253,79680208896,7390560256,408983552,87.2071,494512128,59996160,90.2253,79680208896,7390552064,68218449920,90.2253,79680208896,7390552064,68218458112,90.2253,79680208896,7390552064,8023633920,8371621888,1985072,1608376,4,237,1581,1.0900,5.6800,1.0400,3506,0.0000,0.0000,0.0000,0.0000,3.0333,0.0000,3.2505,93.7323,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7853,79680208896,6967111680,408983552,87.2071,494512128,59996160,90.7853,79680208896,6967148544,68641918976,90.7854,79680208896,6967091200,68641943552,90.7854,79680208896,6967066624,7583571968,8371621888,2888632,3567832,2,215,2475,0.1500,1.3200,0.5700,4339,78.2919,0.0000,0.3648,0.0000,5.1890,0.0000,3.3831,12.6679,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9646,79680208896,6831587328,408983552,87.2071,494512128,59996160,90.9646,79680208896,6831587328,68777422848,90.9646,79680208896,6831587328,68777422848,90.9646,79680208896,6831587328,7107510272,8371621888,2
1527832847,63328,531624,2,202,695,0.4100,10.7900,1.4600,1711,96.0100,0.0000,0.8513,0.0000,0.2670,0.0000,1.2857,1.7693,4098572288,95.4275,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2253,79680208896,7390572544,408983552,87.2071,494512128,59996160,90.2253,79680208896,7390560256,68218437632,90.2253,79680208896,7390560256,68218445824,90.2253,79680208896,7390564352,8024387584,8371621888,1922448,1605072,4,237,1635,1.0800,5.6600,1.0600,3675,0.0000,0.0000,0.0000,0.0167,2.9328,0.0000,3.2167,93.8167,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7852,79680208896,6967214080,408983552,87.2071,494512128,59996160,90.7852,79680208896,6967250944,68641816576,90.7852,79680208896,6967193600,68641837056,90.7853,79680208896,6967173120,7583629312,8371621888,2838144,3538608,3,215,2396,0.1300,1.3200,0.5600,3944,78.2249,0.0000,0.3316,0.0000,5.1550,0.0000,3.3256,12.7984,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9646,79680208896,6831595520,408983552,87.2071,494512128,59996160,90.9646,79680208896,6831595520,68777422848,90.9646,79680208896,6831587328,68777410560,90.9646,79680208896,6831599616,7107616768,8371621888,2
1527832852,107768,85200,3,202,671,0.3800,10.7300,1.4300,1561,95.9432,0.0000,0.6511,0.0000,0.2505,0.0000,1.2350,1.7863,4098576384,95.4275,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2253,79680208896,7390580736,408983552,87.2071,494512128,59996160,90.2253,79680208896,7390572544,68218429440,90.2253,79680208896,7390572544,68218437632,90.2253,79680208896,7390572544,8024424448,8371621888,1953712,1644392,3,237,1576,1.1400,5.6400,1.0600,3611,0.0000,0.0000,0.0000,0.0167,2.9000,0.0000,3.1333,93.9177,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7851,79680208896,6967316480,408983552,87.2071,494512128,59996160,90.7850,79680208896,6967361536,68641714176,90.7851,79680208896,6967296000,68641734656,90.7851,79680208896,6967275520,7583600640,8371621888,2891976,3589480,4,215,2438,0.1200,1.3200,0.5500,4318,78.0435,0.0000,0.3308,0.0000,5.1710,0.0000,3.4250,12.8349,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9646,79680208896,6831607808,408983552,87.2071,494512128,59996160,90.9646,79680208896,6831607808,68777402368,90.9646,79680208896,6831607808,68777402368,90.9646,79680208896,6831607808,7107604480,8371621888,2
1527832857,60368,52976,2,202,706,0.3500,10.6700,1.4100,1730,95.9446,0.0000,0.6344,0.0000,0.2670,0.0000,1.2684,1.9032,4098576384,95.4276,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2253,79680208896,7390588928,408983552,87.2071,494512128,59996160,90.2253,79680208896,7390588928,68218421248,90.2253,79680208896,7390580736,68218421248,90.2253,79680208896,7390588928,8024440832,8371621888,1928088,1614880,3,237,1678,1.1300,5.6100,1.0600,3685,0.0000,0.0000,0.0000,0.0167,2.8167,0.0000,3.1161,94.1000,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7849,79680208896,6967427072,408983552,87.2071,494512128,59996160,90.7849,79680208896,6967447552,68641599488,90.7849,79680208896,6967410688,68641619968,90.7850,79680208896,6967390208,7583543296,8371621888,2833592,3550264,2,215,2435,0.2700,1.3100,0.5700,4249,77.8052,0.0000,0.3293,0.0165,5.2649,0.0000,3.4551,13.1050,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9645,79680208896,6831616000,408983552,87.2071,494512128,59996160,90.9645,79680208896,6831624192,68777402368,90.9646,79680208896,6831607808,68777385984,90.9645,79680208896,6831624192,7107670016,8371621888,2
1527832862,109384,58200,2,202,703,0.3200,10.6100,1.3900,1734,95.9780,0.0000,0.6175,0.0167,0.2504,0.0000,1.2853,1.8692,4098580480,95.4277,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2252,79680208896,7390597120,408983552,87.2071,494512128,59996160,90.2252,79680208896,7390597120,68218413056,90.2252,79680208896,7390588928,68218413056,90.2252,79680208896,7390597120,8024338432,8371621888,1979848,1623592,3,237,1634,1.1300,5.5900,1.0600,3668,0.0000,0.0000,0.0000,0.0167,2.8162,0.0000,3.0662,94.1010,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7848,79680208896,6967513088,408983552,87.2071,494512128,59996160,90.7847,79680208896,6967562240,68641517568,90.7848,79680208896,6967492608,68641542144,90.7849,79680208896,6967468032,7583391744,8371621888,2847440,3563400,4,215,2428,0.2500,1.3100,0.5600,3914,77.6517,0.0000,0.3292,0.0164,5.2649,0.0000,3.4035,13.1336,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9645,79680208896,6831624192,408983552,87.2071,494512128,59996160,90.9645,79680208896,6831624192,68777385984,90.9645,79680208896,6831624192,68777377792,90.9645,79680208896,6831632384,7107559424,8371621888,2
1527832867,67208,78256,2,202,842,0.2900,11.1000,1.3600,2030,94.7245,0.0000,0.6174,0.0167,0.2504,0.0000,3.4730,1.8855,4098584576,95.4287,4294963200,95.4806,99.7583,95.4806,95.4806,95.4806,90.2252,79680208896,7390617600,408983552,87.2071,494512128,59996160,90.2252,79680208896,7390605312,68218392576,90.2252,79680208896,7390597120,68218400768,90.2252,79680208896,7390609408,8024231936,8371621888,1915264,2127000,3,237,1609,1.1200,5.5600,1.0500,3611,0.0000,0.0000,0.0000,0.0167,2.7995,0.0000,2.9995,94.1353,4294963200,100.0000,4294963200,95.5955,99.7583,95.5955,95.5955,95.5955,90.7847,79680208896,6967627776,408983552,87.2071,494512128,59996160,90.7846,79680208896,6967664640,68641411072,90.7847,79680208896,6967599104,68641427456,90.7847,79680208896,6967582720,7584096256,8371621888,2890328,4038408,3,216,2457,0.2300,1.3000,0.5600,4304,77.6426,0.0000,0.4599,0.0164,5.2277,0.0000,3.4834,13.2884,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,90.9645,79680208896,6831632384,408983552,87.2071,494512128,59996160,90.9645,79680208896,6831648768,68777377792,90.9645,79680208896,6831632384,68777357312,90.9645,79680208896,6831652864,7107489792,8371621888,2
